text,episode,season,name
Men's laws give you,1,3,Valar Dohaeris
the right to bear my name and display my colors since I cannot prove that you are not mine.,1,3,Valar Dohaeris
"And to teach me humility,",1,3,Valar Dohaeris
the gods have condemned me to watch you waddle about wearing that proud lion that was my father's sigil and his father's before him.,1,3,Valar Dohaeris
But neither gods nor men will ever compel me to let you turn Casterly Rock,1,3,Valar Dohaeris
into your whorehouse.,1,3,Valar Dohaeris
"Go, now.",1,3,Valar Dohaeris
Speak no more of your rights to Casterly Rock.,1,3,Valar Dohaeris
Go.,1,3,Valar Dohaeris
"Oh, one more thing.",1,3,Valar Dohaeris
The next whore I catch in your bed I'll hang.,1,3,Valar Dohaeris
Sansa: Dorne.,1,3,Valar Dohaeris
It's going to Dorne.,1,3,Valar Dohaeris
Shae: Why Dorne?,1,3,Valar Dohaeris
It's carrying silk and it's supposed to bring back wine in exchange.,1,3,Valar Dohaeris
But it's not coming back.,1,3,Valar Dohaeris
The captain's tired of risking his life so King's Landing lords and ladies can get drunk on better wine than they deserve.,1,3,Valar Dohaeris
He's going to stay in Dorne.,1,3,Valar Dohaeris
Wait out the winter where it's beautiful and warm.,1,3,Valar Dohaeris
I met some people in Dorne who weren't so beautiful and warm.,1,3,Valar Dohaeris
Don't ruin the game.,1,3,Valar Dohaeris
"I told you, I don't want to play.",1,3,Valar Dohaeris
What about that one there?,1,3,Valar Dohaeris
That one?,1,3,Valar Dohaeris
It's going to Volantis.,1,3,Valar Dohaeris
Why?,1,3,Valar Dohaeris
"Because when I got on a ship in Volantis, it looked like that one.",1,3,Valar Dohaeris
That's not how the game works.,1,3,Valar Dohaeris
You're not supposed to just blurt out the right answer.,1,3,Valar Dohaeris
You've got to invent a story about where the ship is going and why.,1,3,Valar Dohaeris
Why should I make up a story when I know the truth?,1,3,Valar Dohaeris
Because the truth is always either terrible or boring.,1,3,Valar Dohaeris
Lovely day for it.,1,3,Valar Dohaeris
Watching the ships.,1,3,Valar Dohaeris
Lord Baelish.,1,3,Valar Dohaeris
Might I speak with Lady Sansa alone for a moment?,1,3,Valar Dohaeris
I saw your mother not long ago.,1,3,Valar Dohaeris
She's very eager to see you.,1,3,Valar Dohaeris
And your sister.,1,3,Valar Dohaeris
Arya's alive?,1,3,Valar Dohaeris
You said you'd take me home.,1,3,Valar Dohaeris
You said King's Landing was your home.,1,3,Valar Dohaeris
You are the property of the crown.,1,3,Valar Dohaeris
Stealing you would be treason.,1,3,Valar Dohaeris
If you were to tell just one person ... ,1,3,Valar Dohaeris
I won't tell anyone.,1,3,Valar Dohaeris
How do I know?,1,3,Valar Dohaeris
Because I'm a terrible liar.,1,3,Valar Dohaeris
You said so yourself.,1,3,Valar Dohaeris
"Please, Lord Baelish. Tell me what to do. Tell me when.",1,3,Valar Dohaeris
I'm waiting for word on an assignment that will take me far away from the capital.,1,3,Valar Dohaeris
"When I set sail, I might be able to take you with me.",1,3,Valar Dohaeris
But you'll need to be ready to leave on a moment's notice.,1,3,Valar Dohaeris
You're her handmaiden?,1,3,Valar Dohaeris
Yes. And you're his...?,1,3,Valar Dohaeris
I help manage his affairs.,1,3,Valar Dohaeris
He's an important person.,1,3,Valar Dohaeris
So is she.,1,3,Valar Dohaeris
I grew up in the shadow of her father's castle.,1,3,Valar Dohaeris
"The day she was born, they rang the bells from sunrise till sunset.",1,3,Valar Dohaeris
"We've both done rather well, you and I.",1,3,Valar Dohaeris
Yes.,1,3,Valar Dohaeris
Given where we started.,1,3,Valar Dohaeris
And where is that?,1,3,Valar Dohaeris
It's not easy for girls like us to dig our way out.,1,3,Valar Dohaeris
Ros:,1,3,Valar Dohaeris
Watch out for her.,1,3,Valar Dohaeris
I always do.,1,3,Valar Dohaeris
Watch out for her with him.,1,3,Valar Dohaeris
( dragon screeching ),1,3,Valar Dohaeris
( screeches ),1,3,Valar Dohaeris
( screeches ),1,3,Valar Dohaeris
( screeching ),1,3,Valar Dohaeris
They're growing fast.,1,3,Valar Dohaeris
Not fast enough.,1,3,Valar Dohaeris
I can't wait that long.,1,3,Valar Dohaeris
I need an army.,1,3,Valar Dohaeris
( dragon screeching ),1,3,Valar Dohaeris
We'll be in Astapor by nightfall.,1,3,Valar Dohaeris
Some say the Unsullied are the greatest soldiers in the world.,1,3,Valar Dohaeris
The greatest slave-soldiers in the world.,1,3,Valar Dohaeris
The distinction means a good deal to some people.,1,3,Valar Dohaeris
Do those people have any better ideas about how to put you on the Iron Throne?,1,3,Valar Dohaeris
It's too beautiful a day to argue.,1,3,Valar Dohaeris
( man vomiting ),1,3,Valar Dohaeris
You're right.,1,3,Valar Dohaeris
Another lovely day on the high seas.,1,3,Valar Dohaeris
Daenerys: Don't mock them.,1,3,Valar Dohaeris
They're the first Dothraki who have ever been on a ship.,1,3,Valar Dohaeris
They followed me across the poison water.,1,3,Valar Dohaeris
"If they'll do it, others will.",1,3,Valar Dohaeris
And with a true khalasar ... ,1,3,Valar Dohaeris
"The Dothraki follow strength above all, khaleesi.",1,3,Valar Dohaeris
You'll have a true khalasar when you prove yourself strong.,1,3,Valar Dohaeris
And not before.,1,3,Valar Dohaeris
( seabirds calling ),1,3,Valar Dohaeris
Your Grace.,1,3,Valar Dohaeris
I heard you were dead.,1,3,Valar Dohaeris
Not yet.,1,3,Valar Dohaeris
"I had hoped to speak to you alone, Your Grace.",1,3,Valar Dohaeris
We are alone.,1,3,Valar Dohaeris
"Your Grace, you are the rightful king.",1,3,Valar Dohaeris
Not only by blood.,1,3,Valar Dohaeris
"You're an honorable man, a just man.",1,3,Valar Dohaeris
And there is still a war to fight.,1,3,Valar Dohaeris
I am fighting.,1,3,Valar Dohaeris
By burning prisoners alive?,1,3,Valar Dohaeris
"How would you punish the infidels, Ser Davos?",1,3,Valar Dohaeris
I do not judge people for the gods they worship.,1,3,Valar Dohaeris
"If I did, I'd have thrown you in the sea before you ever set foot on Dragonstone.",1,3,Valar Dohaeris
I'm not your enemy.,1,3,Valar Dohaeris
You are my enemy.,1,3,Valar Dohaeris
Was it me you fought on Blackwater Bay?,1,3,Valar Dohaeris
Did I set your ships ablaze?,1,3,Valar Dohaeris
I wasn't there when the wildfire killed our men by the thousands.,1,3,Valar Dohaeris
I could have saved those men.,1,3,Valar Dohaeris
"You would have taken the city, Stannis would now sit upon his rightful throne, and you would stand beside him.",1,3,Valar Dohaeris
But I wasn't there because you convinced your king to leave me behind.,1,3,Valar Dohaeris
Do you hear them screaming?,1,3,Valar Dohaeris
"All those burning men in the water crying for their mothers, for their gods for help?",1,3,Valar Dohaeris
Until the moment the Blackwater swallowed them.,1,3,Valar Dohaeris
( gasps ),1,3,Valar Dohaeris
"Don't despair, Ser Davos.",1,3,Valar Dohaeris
What I told your son is true.,1,3,Valar Dohaeris
Death by fire is the purest death.,1,3,Valar Dohaeris
( growls ),1,3,Valar Dohaeris
This woman is evil!,1,3,Valar Dohaeris
She's the mother of demons.,1,3,Valar Dohaeris
Take him to the dungeon and lock him in a cell.,1,3,Valar Dohaeris
Your Grace!,1,3,Valar Dohaeris
Come on.,1,3,Valar Dohaeris
"You've chosen the darkness, Ser Davos.",1,3,Valar Dohaeris
She will destroy us all!,1,3,Valar Dohaeris
I will pray for you.,1,3,Valar Dohaeris
Davos: Your Grace!,1,3,Valar Dohaeris
( door closes ),1,3,Valar Dohaeris
( guards shouting ),1,3,Valar Dohaeris
Guard: Halt. Down.,1,3,Valar Dohaeris
Guard #2: Halt. Down.,1,3,Valar Dohaeris
Why have we stopped?,1,3,Valar Dohaeris
"It's Lady Margaery, Your Grace.",1,3,Valar Dohaeris
Joffrey: What is she doing? Who gave her permission?,1,3,Valar Dohaeris
"Maid: My lady. We should have guards, my lady.",1,3,Valar Dohaeris
Why?,1,3,Valar Dohaeris
Pardon me.,1,3,Valar Dohaeris
"Stop, my lady. You'll ruin your dress.",1,3,Valar Dohaeris
I have others.,1,3,Valar Dohaeris
"Would you like to speak with her, Your Grace?",1,3,Valar Dohaeris
No.,1,3,Valar Dohaeris
He was a soldier.,1,3,Valar Dohaeris
He went to fight on the walls when the ships came into Blackwater Bay.,1,3,Valar Dohaeris
He never came back.,1,3,Valar Dohaeris
And your mother?,1,3,Valar Dohaeris
She died when she had me.,1,3,Valar Dohaeris
"Bad men wanted to come into this city and do terrible things, but your father stopped them.",1,3,Valar Dohaeris
"Whenever you look at this knight, I want you to remember your father.",1,3,Valar Dohaeris
He wasn't a knight.,1,3,Valar Dohaeris
He was just a soldier.,1,3,Valar Dohaeris
And what do knights swear to do?,1,3,Valar Dohaeris
Protect the weak and uphold the good.,1,3,Valar Dohaeris
Your father did that. Be proud of him.,1,3,Valar Dohaeris
"Was your father a soldier, too?",1,3,Valar Dohaeris
"You should be proud, too.",1,3,Valar Dohaeris
"Under King Joffrey's leadership, your fathers saved the city.",1,3,Valar Dohaeris
They saved us all.,1,3,Valar Dohaeris
"From now on, we're going to take care of you.",1,3,Valar Dohaeris
All of you.,1,3,Valar Dohaeris
( children laughing ),1,3,Valar Dohaeris
"Come to me for whatever you need to feed them, clothe them, or house them.",1,3,Valar Dohaeris
Directly to me.,1,3,Valar Dohaeris
( doors open ),1,3,Valar Dohaeris
Your Grace.,1,3,Valar Dohaeris
Your Grace.,1,3,Valar Dohaeris
"Please, sit. Sit.",1,3,Valar Dohaeris
"I do apologize, my lady.",1,3,Valar Dohaeris
Small council meetings.,1,3,Valar Dohaeris
At what point does it become treason to waste the king's time?,1,3,Valar Dohaeris
( laughs ),1,3,Valar Dohaeris
"That's a lovely gown, my lady.",1,3,Valar Dohaeris
"Yes, it suits you perfectly.",1,3,Valar Dohaeris
I imagine you might be rather cold.,1,3,Valar Dohaeris
"The climate is a bit more forgiving back in Highgarden, Your Grace.",1,3,Valar Dohaeris
"Shall I have them bring you a shawl, my lady?",1,3,Valar Dohaeris
"I am touched by your concern, Your Grace.",1,3,Valar Dohaeris
"Luckily for us Tyrells, our blood runs quite warm.",1,3,Valar Dohaeris
"Doesn't it, Loras?",1,3,Valar Dohaeris
Yes.,1,3,Valar Dohaeris
"Loras, isn't the queen's gown magnificent?",1,3,Valar Dohaeris
"The fabric, the embroidery, the metalwork.",1,3,Valar Dohaeris
I've never seen anything like it.,1,3,Valar Dohaeris
You might find a bit of armor quite useful once you become queen. Perhaps before.,1,3,Valar Dohaeris
Joffrey tells me you stopped your carriage at Flea Bottom on your way back from the sept this morning.,1,3,Valar Dohaeris
Yes. I paid a visit to an orphanage the High Septon told me about.,1,3,Valar Dohaeris
Margaery does a great deal of work with the poor back in Highgarden.,1,3,Valar Dohaeris
The lowest among us are no different from the highest if you give them a chance and approach them with an open heart.,1,3,Valar Dohaeris
Cersei: An open heart is what you'll get in Flea Bottom,1,3,Valar Dohaeris
"if you're not careful, my dear.",1,3,Valar Dohaeris
"Not long ago, we were attacked by a mob there.",1,3,Valar Dohaeris
We had a full complement of guards that didn't stop them.,1,3,Valar Dohaeris
The king barely escaped with his life.,1,3,Valar Dohaeris
My mother's always had a penchant for drama.,1,3,Valar Dohaeris
Facts become less and less important to her as she grows older.,1,3,Valar Dohaeris
Our lives were never truly in danger.,1,3,Valar Dohaeris
"You're right, of course.",1,3,Valar Dohaeris
But you are your father's son.,1,3,Valar Dohaeris
We can't all have a king's bravery.,1,3,Valar Dohaeris
Hunger turns men into beasts.,1,3,Valar Dohaeris
I'm glad House Tyrell has been able to help in this regard.,1,3,Valar Dohaeris
They tell me 100 wagons arrive daily now from the Reach.,1,3,Valar Dohaeris
"Wheat, barley, apples. We've had a blessed harvest.",1,3,Valar Dohaeris
"And, of course, it's our duty to assist the capital in time of need.",1,3,Valar Dohaeris
"Well, as Ser Loras said, Lady Margaery has done this sort of... charitable work before.",1,3,Valar Dohaeris
I'm sure she knows what she's doing.,1,3,Valar Dohaeris
I'm sure she does.,1,3,Valar Dohaeris
( speaking Valyrian ),1,3,Valar Dohaeris
The Unsullied have stood here for a day and a night with no food or water.,1,3,Valar Dohaeris
( speaking Valyrian ),1,3,Valar Dohaeris
They will stand until they drop.,1,3,Valar Dohaeris
( speaking Valyrian ),1,3,Valar Dohaeris
Such is their obedience.,1,3,Valar Dohaeris
They may suit my needs.,1,3,Valar Dohaeris
Tell me of their training.,1,3,Valar Dohaeris
They begin their training at five.,1,3,Valar Dohaeris
"Every day they drill from dawn to dusk until they have mastered the shortsword, the shield, and the three spears.",1,3,Valar Dohaeris
Only one boy in four survives this rigorous training.,1,3,Valar Dohaeris
( speaking Valyrian ),1,3,Valar Dohaeris
Missandei: Their discipline and loyalty are absolute.,1,3,Valar Dohaeris
They fear nothing.,1,3,Valar Dohaeris
Even the bravest men fear death.,1,3,Valar Dohaeris
( continues in Valyrian ),1,3,Valar Dohaeris
Missandei: My master says the Unsullied are not men.,1,3,Valar Dohaeris
Death means nothing to them.,1,3,Valar Dohaeris
"He begs you attend to this carefully, Your Grace.",1,3,Valar Dohaeris
( speaking Valyrian ),1,3,Valar Dohaeris
Tell the good master there is no need.,1,3,Valar Dohaeris
Missandei: My master points out that men don't need nipples.,1,3,Valar Dohaeris
( speaking Valyrian ),1,3,Valar Dohaeris
"To win his shield, an Unsullied must go to the slave marts with a silver mark, find a newborn and kill it before its mother's eyes.",1,3,Valar Dohaeris
"This way, my master says, we make certain there is no weakness left in them.",1,3,Valar Dohaeris
"You take a babe from its mother's arms, kill it as she watches, and pay for her pain with a silver coin?",1,3,Valar Dohaeris
( speaking Valyrian ),1,3,Valar Dohaeris
( continues in Valyrian ),1,3,Valar Dohaeris
"My master would like you to know that the silver is paid to the baby's owner, not the mother.",1,3,Valar Dohaeris
How many do you have to sell?,1,3,Valar Dohaeris
( Missandei speaking Valyrian ),1,3,Valar Dohaeris
"8,000.",1,3,Valar Dohaeris
Master Kraznys asks that you please hurry.,1,3,Valar Dohaeris
Many other buyers are interested.,1,3,Valar Dohaeris
"8,000 dead babies.",1,3,Valar Dohaeris
The Unsullied are a means to an end.,1,3,Valar Dohaeris
"Once I own them, these men ... ",1,3,Valar Dohaeris
They're not men. Not anymore.,1,3,Valar Dohaeris
"Once I own an army of slaves, what will I be?",1,3,Valar Dohaeris
Do you think these slaves will have better lives serving Kraznys and men like him or serving you?,1,3,Valar Dohaeris
You'll be fair to them.,1,3,Valar Dohaeris
You won't mutilate them to make a point.,1,3,Valar Dohaeris
You won't order them to murder babies.,1,3,Valar Dohaeris
You'll see they're properly fed and sheltered.,1,3,Valar Dohaeris
A great injustice has been done to them.,1,3,Valar Dohaeris
Closing your eyes will not undo it.,1,3,Valar Dohaeris
( grunts ),1,3,Valar Dohaeris
( chittering ),1,3,Valar Dohaeris
( hisses ),1,3,Valar Dohaeris
The warlocks.,1,3,Valar Dohaeris
"I owe you my life, ser.",1,3,Valar Dohaeris
"The honor is mine, my queen.",1,3,Valar Dohaeris
You know this man?,1,3,Valar Dohaeris
I know him as one of the greatest fighters the Seven Kingdoms has ever seen and as the Lord Commander of Robert Baratheon's Kingsguard.,1,3,Valar Dohaeris
King Robert is dead.,1,3,Valar Dohaeris
"I have been searching for you, Daenerys Stormborn, to ask your forgiveness.",1,3,Valar Dohaeris
I was sworn to protect your family.,1,3,Valar Dohaeris
I failed them.,1,3,Valar Dohaeris
"I am Barristan Selmy, Kingsguard to your father.",1,3,Valar Dohaeris
Allow me to join,1,3,Valar Dohaeris
your Queensguard and I will not fail you again.,1,3,Valar Dohaeris
"Mance: Why do you want to join us, Jon Snow?",2,3,Dark Wings Dark Words
I saw Craster take his own baby boy and leave it in the woods.,2,3,Dark Wings Dark Words
I saw what took it.,2,3,Dark Wings Dark Words
"When I told the Lord Commander, he already knew.",2,3,Dark Wings Dark Words
I want to fight for the side that fights for the living.,2,3,Dark Wings Dark Words
How did you kill those guards?,2,3,Dark Wings Dark Words
Show me how.,2,3,Dark Wings Dark Words
"If you would learn, you must come with me.",2,3,Dark Wings Dark Words
"I want to, but I need to find my brother and mother.",2,3,Dark Wings Dark Words
And my sister.,2,3,Dark Wings Dark Words
"You have to go. Go to the Wall, to Jon.",2,3,Dark Wings Dark Words
"Osha, you must protect them.",2,3,Dark Wings Dark Words
You're the only one who can.,2,3,Dark Wings Dark Words
Karstark: 200 Northmen slaughtered like sheep.,2,3,Dark Wings Dark Words
"The debt will be repaid, my friend.",2,3,Dark Wings Dark Words
For them and for your sons.,2,3,Dark Wings Dark Words
They rot in the ground while their killer runs free.,2,3,Dark Wings Dark Words
Those were Stark men.,2,3,Dark Wings Dark Words
I don't serve the Starks. I serve Lady Catelyn.,2,3,Dark Wings Dark Words
"I told you I'd take you to King's Landing, and that's what I'm going to do.",2,3,Dark Wings Dark Words
